cai_score,gene,host,subtype
0.6667707838720317,PB2,bovine,H5N1
0.6840642492898741,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6666196676016309,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6551380068619899,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6651211161960874,PB1,bovine,H5N1
0.6666196676016309,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6551380068619899,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650026387035819,PB1,bovine,H5N1
0.6666196676016309,PB2,bovine,H5N1
0.6837859367947343,NA,bovine,H5N1
0.7105151950609293,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.6874738828210212,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6551380068619899,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650026387035819,PB1,bovine,H5N1
0.6666196676016309,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6551380068619899,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650026387035819,PB1,bovine,H5N1
0.6667047156055584,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6544216941412183,HA,bovine,H5N1
0.6862167379482013,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6828727303740062,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6832986031537702,NA,bovine,H5N1
0.7112091983591495,NP,bovine,H5N1
0.6551380068619899,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6666196676016309,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6539810165256436,HA,bovine,H5N1
0.6860970960848053,PA,bovine,H5N1
0.6653531377576204,PB1,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6539810165256436,HA,bovine,H5N1
0.6860970960848053,PA,bovine,H5N1
0.6647758542987412,PB1,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6539810165256436,HA,bovine,H5N1
0.6860970960848053,PA,bovine,H5N1
0.6647758542987412,PB1,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6539810165256436,HA,bovine,H5N1
0.6860970960848053,PA,bovine,H5N1
0.6653531377576204,PB1,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535084495566174,HA,bovine,H5N1
0.6862396218915637,PA,bovine,H5N1
0.6649734316615551,PB1,bovine,H5N1
0.6669164658720432,PB2,bovine,H5N1
0.684307571818808,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.654118698966894,HA,bovine,H5N1
0.6875535315847368,PA,bovine,H5N1
0.6649895572520931,PB1,bovine,H5N1
0.6656424679033685,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.685704359286665,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6657303085788546,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6837568277077828,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7164163884932695,NP,bovine,H5N1
0.6518999684316298,HA,bovine,H5N1
0.6864214233346093,PA,bovine,H5N1
0.6641701411535306,PB1,bovine,H5N1
0.6671206660748402,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7164163884932695,NP,bovine,H5N1
0.6518999684316298,HA,bovine,H5N1
0.6864126000650407,PA,bovine,H5N1
0.6641701411535306,PB1,bovine,H5N1
0.6671206660748402,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6518999684316298,HA,bovine,H5N1
0.6864214233346093,PA,bovine,H5N1
0.6654718390388503,PB1,bovine,H5N1
0.6671206660748402,PB2,bovine,H5N1
0.6824125164184583,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6518999684316298,HA,bovine,H5N1
0.6864214233346093,PA,bovine,H5N1
0.6641701411535306,PB1,bovine,H5N1
0.6671206660748402,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7195193206369965,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.68583663271789,PA,bovine,H5N1
0.6643975889110253,PB1,bovine,H5N1
0.6680983556613141,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7179400778387451,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.664752366267733,PB1,bovine,H5N1
0.667308566625962,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7179400778387451,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6644958173223514,PB1,bovine,H5N1
0.6684512848484324,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7160551517788932,NP,bovine,H5N1
0.6518759638294529,HA,bovine,H5N1
0.688349445778795,PA,bovine,H5N1
0.6642187760182819,PB1,bovine,H5N1
0.6675874146023973,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7160551517788932,NP,bovine,H5N1
0.6518759638294529,HA,bovine,H5N1
0.688349445778795,PA,bovine,H5N1
0.6642187760182819,PB1,bovine,H5N1
0.6675874146023973,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7160551517788932,NP,bovine,H5N1
0.6518759638294529,HA,bovine,H5N1
0.688349445778795,PA,bovine,H5N1
0.6642187760182819,PB1,bovine,H5N1
0.6675874146023973,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7160551517788932,NP,bovine,H5N1
0.6518759638294529,HA,bovine,H5N1
0.688349445778795,PA,bovine,H5N1
0.6642187760182819,PB1,bovine,H5N1
0.6675874146023973,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7179400778387451,NP,bovine,H5N1
0.6524284637570169,HA,bovine,H5N1
0.6866296209417203,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6671390815495285,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7160551517788932,NP,bovine,H5N1
0.6518759638294529,HA,bovine,H5N1
0.688349445778795,PA,bovine,H5N1
0.6642187760182819,PB1,bovine,H5N1
0.6675874146023973,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7192506526895455,NP,bovine,H5N1
0.6544493226686361,HA,bovine,H5N1
0.6867293780087779,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6823218816351435,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.6874133746409674,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7189883327128431,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648536531210021,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.6871117298383109,PA,bovine,H5N1
0.6648536531210021,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.682341937846874,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648536531210021,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6808492613123582,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.652529806196562,HA,bovine,H5N1
0.6872247353333407,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7189883327128431,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648536531210021,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6821862996716072,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528860270953154,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648536531210021,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6812340832363406,NA,bovine,H5N1
0.7184558829815865,NP,bovine,H5N1
0.6518999684316298,HA,bovine,H5N1
0.6855457365843582,PA,bovine,H5N1
0.6657263412557862,PB1,bovine,H5N1
0.6673056506444146,PB2,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528079881131568,HA,bovine,H5N1
0.6869590521696197,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6676364940483424,PB2,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528079881131568,HA,bovine,H5N1
0.6869590521696197,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6676364940483424,PB2,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528079881131568,HA,bovine,H5N1
0.6869590521696197,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6673795108475293,PB2,bovine,H5N1
0.6827998205489648,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528079881131568,HA,bovine,H5N1
0.6869590521696197,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6676364940483424,PB2,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528079881131568,HA,bovine,H5N1
0.6869590521696197,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6676364940483424,PB2,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6869377505583251,PA,bovine,H5N1
0.6648731532690869,PB1,bovine,H5N1
0.6679984578960149,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7195193206369965,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.6862396218915637,PA,bovine,H5N1
0.6649667412704344,PB1,bovine,H5N1
0.6676322856874859,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6539186484292256,HA,bovine,H5N1
0.6861072707380966,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6657303085788546,PB2,bovine,H5N1
0.6829284876117928,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6514678392355252,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6659029823870215,PB1,bovine,H5N1
0.6675267717032118,PB2,bovine,H5N1
0.6830534132890111,NA,bovine,H5N1
0.7174696283666038,NP,bovine,H5N1
0.6517111359049313,HA,bovine,H5N1
0.6874985386558735,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6672960895170119,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6818510735781407,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667470863775247,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.6875366425881528,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6823485887456571,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6527571849562246,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6843561840001793,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.6875483484003504,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6653606093526547,PB2,bovine,H5N1
0.6838982249053686,NA,bovine,H5N1
0.7122150072344562,NP,bovine,H5N1
0.6530170784555254,HA,bovine,H5N1
0.686860854905073,PA,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6659019429806636,PB2,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6535865752763635,HA,bovine,H5N1
0.6860970960848053,PA,bovine,H5N1
0.6651533492653152,PB1,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.664487738496172,PB1,bovine,H5N1
0.6669325959647667,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6862987984743788,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6669325959647667,PB2,bovine,H5N1
0.6837199131854139,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866975311647924,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6667744287735972,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6669325959647667,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.714893357332689,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6650143414226193,PB1,bovine,H5N1
0.6664857303496609,PB2,bovine,H5N1
0.6839781905013049,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6644958173223514,PB1,bovine,H5N1
0.6671554226032751,PB2,bovine,H5N1
0.6839781905013049,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6644958173223514,PB1,bovine,H5N1
0.6671554226032751,PB2,bovine,H5N1
0.6837199131854139,NA,bovine,H5N1
0.7144421564724954,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6864550990401763,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6667744287735972,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6669325959647667,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7171766123644608,NP,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6857640402546474,PA,bovine,H5N1
0.6635232617108658,PB1,bovine,H5N1
0.669768359906661,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7154654818374899,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6633474078267897,PB1,bovine,H5N1
0.6660029532286988,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6633474078267897,PB1,bovine,H5N1
0.6660029532286988,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6633474078267897,PB1,bovine,H5N1
0.6660029532286988,PB2,bovine,H5N1
0.6820436438799673,NA,bovine,H5N1
0.7178721461516322,NP,bovine,H5N1
0.6541188733888992,HA,bovine,H5N1
0.6861566457657596,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6667414791828213,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535446482488033,HA,bovine,H5N1
0.6861566457657596,PA,bovine,H5N1
0.6651641876163119,PB1,bovine,H5N1
0.666284828289916,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.652783254690705,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6646040750019241,PB1,bovine,H5N1
0.6658962388796777,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.652783254690705,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6649734316615551,PB1,bovine,H5N1
0.6669164658720432,PB2,bovine,H5N1
0.6832851944140391,NA,bovine,H5N1
0.7148614857523345,NP,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.6649734316615551,PB1,bovine,H5N1
0.6669164658720432,PB2,bovine,H5N1
0.6830534132890111,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6527571849562246,HA,bovine,H5N1
0.6869032040727688,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.66697927399852,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.685704359286665,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6657303085788546,PB2,bovine,H5N1
0.6805784028117098,NA,bovine,H5N1
0.7173339926992118,NP,bovine,H5N1
0.6522837500626936,HA,bovine,H5N1
0.687132891748609,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.667279950633018,PB2,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6528309134931146,HA,bovine,H5N1
0.685704359286665,PA,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6657303085788546,PB2,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6652020057814059,PB1,bovine,H5N1
0.6861059152988296,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6806861423459354,NA,bovine,H5N1
0.6541886889182696,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6652020057814059,PB1,bovine,H5N1
0.6861059152988296,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.6534521322869408,HA,bovine,H5N1
0.6652908445569227,PB2,bovine,H5N1
0.6644958173223514,PB1,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6843489924484832,NA,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6652020057814059,PB1,bovine,H5N1
0.6861059152988296,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.6541886889182696,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6652020057814059,PB1,bovine,H5N1
0.6854095651246874,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.6541886889182696,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6652020057814059,PB1,bovine,H5N1
0.6861059152988296,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.6541886889182696,HA,bovine,H5N1
0.6690299416584883,PB2,bovine,H5N1
0.6648489472835273,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7176694197308193,NP,bovine,H5N1
0.6817946321089505,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7176694197308193,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6672085975095017,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7148867447061661,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7169082707653941,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6545556250728036,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6814200618569688,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6814200618569688,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6814200618569688,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676559477928657,PB2,bovine,H5N1
0.6650477530649012,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7169082707653941,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6527403171555723,HA,bovine,H5N1
0.6672281151615241,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7148867447061661,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6672085975095017,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7148867447061661,NP,bovine,H5N1
0.6837176915434079,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6672085975095017,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6860218471330054,PA,bovine,H5N1
0.7148867447061661,NP,bovine,H5N1
0.6837176915434079,NA,bovine,H5N1
0.6531429592580748,HA,bovine,H5N1
0.6676479046200545,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.688132025705559,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.6814467336688921,NA,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.7183342904488288,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.653540215844066,HA,bovine,H5N1
0.6672861307243364,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.7183342904488288,NP,bovine,H5N1
0.6817083531994389,NA,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6676364940483424,PB2,bovine,H5N1
0.6649520419091732,PB1,bovine,H5N1
0.6869377505583251,PA,bovine,H5N1
0.7183022654638089,NP,bovine,H5N1
0.6822909743052411,NA,bovine,H5N1
0.6535190573781645,HA,bovine,H5N1
0.6648450789664027,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.6866340217409593,PA,bovine,H5N1
0.7176958745654192,NP,bovine,H5N1
0.683980182935105,NA,bovine,H5N1
0.653540215844066,HA,bovine,H5N1
0.6673056506444146,PB2,bovine,H5N1
0.6648570305012745,PB1,bovine,H5N1
0.686135513921305,PA,bovine,H5N1
